#node	identifier	category	term ID	term description
HGF	9606.ENSP00000222390	GO Process	GO:0048762	Mesenchymal cell differentiation
HGF	9606.ENSP00000222390	GO Process	GO:0048856	Anatomical structure development
HGF	9606.ENSP00000222390	GO Process	GO:0048869	Cellular developmental process
HGF	9606.ENSP00000222390	GO Process	GO:0048870	Cell motility
HGF	9606.ENSP00000222390	GO Process	GO:0050673	Epithelial cell proliferation
HGF	9606.ENSP00000222390	GO Process	GO:0050727	Regulation of inflammatory response
HGF	9606.ENSP00000222390	GO Process	GO:0050728	Negative regulation of inflammatory response
HGF	9606.ENSP00000222390	GO Process	GO:0050730	Regulation of peptidyl-tyrosine phosphorylation
HGF	9606.ENSP00000222390	GO Process	GO:0050731	Positive regulation of peptidyl-tyrosine phosphorylation
HGF	9606.ENSP00000222390	GO Process	GO:0050789	Regulation of biological process
HGF	9606.ENSP00000222390	GO Process	GO:0050790	Regulation of catalytic activity
HGF	9606.ENSP00000222390	GO Process	GO:0050793	Regulation of developmental process
HGF	9606.ENSP00000222390	GO Process	GO:0050794	Regulation of cellular process
HGF	9606.ENSP00000222390	GO Process	GO:0050896	Response to stimulus
HGF	9606.ENSP00000222390	GO Process	GO:0050918	Positive chemotaxis
HGF	9606.ENSP00000222390	GO Process	GO:0051052	Regulation of DNA metabolic process
HGF	9606.ENSP00000222390	GO Process	GO:0051054	Positive regulation of DNA metabolic process
HGF	9606.ENSP00000222390	GO Process	GO:0051094	Positive regulation of developmental process
HGF	9606.ENSP00000222390	GO Process	GO:0051128	Regulation of cellular component organization
HGF	9606.ENSP00000222390	GO Process	GO:0051129	Negative regulation of cellular component organization
HGF	9606.ENSP00000222390	GO Process	GO:0051130	Positive regulation of cellular component organization
HGF	9606.ENSP00000222390	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
HGF	9606.ENSP00000222390	GO Process	GO:0051172	Negative regulation of nitrogen compound metabolic process
HGF	9606.ENSP00000222390	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
HGF	9606.ENSP00000222390	GO Process	GO:0051174	Regulation of phosphorus metabolic process
HGF	9606.ENSP00000222390	GO Process	GO:0051239	Regulation of multicellular organismal process
HGF	9606.ENSP00000222390	GO Process	GO:0051240	Positive regulation of multicellular organismal process
HGF	9606.ENSP00000222390	GO Process	GO:0051241	Negative regulation of multicellular organismal process
HGF	9606.ENSP00000222390	GO Process	GO:0051246	Regulation of protein metabolic process
HGF	9606.ENSP00000222390	GO Process	GO:0051247	Positive regulation of protein metabolic process
HGF	9606.ENSP00000222390	GO Process	GO:0051248	Negative regulation of protein metabolic process
HGF	9606.ENSP00000222390	GO Process	GO:0051252	Regulation of RNA metabolic process
HGF	9606.ENSP00000222390	GO Process	GO:0051254	Positive regulation of RNA metabolic process
HGF	9606.ENSP00000222390	GO Process	GO:0051336	Regulation of hydrolase activity
HGF	9606.ENSP00000222390	GO Process	GO:0051338	Regulation of transferase activity
HGF	9606.ENSP00000222390	GO Process	GO:0051346	Negative regulation of hydrolase activity
HGF	9606.ENSP00000222390	GO Process	GO:0051450	Myoblast proliferation
HGF	9606.ENSP00000222390	GO Process	GO:0051716	Cellular response to stimulus
HGF	9606.ENSP00000222390	GO Process	GO:0051960	Regulation of nervous system development
HGF	9606.ENSP00000222390	GO Process	GO:0052547	Regulation of peptidase activity
HGF	9606.ENSP00000222390	GO Process	GO:0052548	Regulation of endopeptidase activity
HGF	9606.ENSP00000222390	GO Process	GO:0060255	Regulation of macromolecule metabolic process
HGF	9606.ENSP00000222390	GO Process	GO:0060326	Cell chemotaxis
HGF	9606.ENSP00000222390	GO Process	GO:0060485	Mesenchyme development
HGF	9606.ENSP00000222390	GO Process	GO:0060548	Negative regulation of cell death
HGF	9606.ENSP00000222390	GO Process	GO:0060638	Mesenchymal-epithelial cell signaling
HGF	9606.ENSP00000222390	GO Process	GO:0060665	Regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling
HGF	9606.ENSP00000222390	GO Process	GO:0060688	Regulation of morphogenesis of a branching structure
HGF	9606.ENSP00000222390	GO Process	GO:0060693	Regulation of branching involved in salivary gland morphogenesis
HGF	9606.ENSP00000222390	GO Process	GO:0061008	Hepaticobiliary system development
HGF	9606.ENSP00000222390	GO Process	GO:0065007	Biological regulation
HGF	9606.ENSP00000222390	GO Process	GO:0065009	Regulation of molecular function
HGF	9606.ENSP00000222390	GO Process	GO:0070302	Regulation of stress-activated protein kinase signaling cascade
HGF	9606.ENSP00000222390	GO Process	GO:0070570	Regulation of neuron projection regeneration
HGF	9606.ENSP00000222390	GO Process	GO:0070572	Positive regulation of neuron projection regeneration
HGF	9606.ENSP00000222390	GO Process	GO:0070848	Response to growth factor
HGF	9606.ENSP00000222390	GO Process	GO:0070887	Cellular response to chemical stimulus
HGF	9606.ENSP00000222390	GO Process	GO:0071310	Cellular response to organic substance
HGF	9606.ENSP00000222390	GO Process	GO:0071363	Cellular response to growth factor stimulus
HGF	9606.ENSP00000222390	GO Process	GO:0080090	Regulation of primary metabolic process
HGF	9606.ENSP00000222390	GO Process	GO:0080134	Regulation of response to stress
HGF	9606.ENSP00000222390	GO Process	GO:0080135	Regulation of cellular response to stress
HGF	9606.ENSP00000222390	GO Process	GO:0090199	Regulation of release of cytochrome c from mitochondria
HGF	9606.ENSP00000222390	GO Process	GO:0090201	Negative regulation of release of cytochrome c from mitochondria
HGF	9606.ENSP00000222390	GO Process	GO:0120035	Regulation of plasma membrane bounded cell projection organization
HGF	9606.ENSP00000222390	GO Process	GO:1900407	Regulation of cellular response to oxidative stress
HGF	9606.ENSP00000222390	GO Process	GO:1900744	Regulation of p38MAPK cascade
HGF	9606.ENSP00000222390	GO Process	GO:1901031	Regulation of response to reactive oxygen species
HGF	9606.ENSP00000222390	GO Process	GO:1901032	Negative regulation of response to reactive oxygen species
HGF	9606.ENSP00000222390	GO Process	GO:1901298	Regulation of hydrogen peroxide-mediated programmed cell death
HGF	9606.ENSP00000222390	GO Process	GO:1901299	Negative regulation of hydrogen peroxide-mediated programmed cell death
HGF	9606.ENSP00000222390	GO Process	GO:1901342	Regulation of vasculature development
HGF	9606.ENSP00000222390	GO Process	GO:1902041	Regulation of extrinsic apoptotic signaling pathway via death domain receptors
HGF	9606.ENSP00000222390	GO Process	GO:1902042	Negative regulation of extrinsic apoptotic signaling pathway via death domain receptors
HGF	9606.ENSP00000222390	GO Process	GO:1902531	Regulation of intracellular signal transduction
HGF	9606.ENSP00000222390	GO Process	GO:1902533	Positive regulation of intracellular signal transduction
HGF	9606.ENSP00000222390	GO Process	GO:1902680	Positive regulation of RNA biosynthetic process
HGF	9606.ENSP00000222390	GO Process	GO:1902882	Regulation of response to oxidative stress
HGF	9606.ENSP00000222390	GO Process	GO:1902883	Negative regulation of response to oxidative stress
HGF	9606.ENSP00000222390	GO Process	GO:1902947	Regulation of tau-protein kinase activity
HGF	9606.ENSP00000222390	GO Process	GO:1903201	Regulation of oxidative stress-induced cell death
HGF	9606.ENSP00000222390	GO Process	GO:1903202	Negative regulation of oxidative stress-induced cell death
HGF	9606.ENSP00000222390	GO Process	GO:1903205	Regulation of hydrogen peroxide-induced cell death
HGF	9606.ENSP00000222390	GO Process	GO:1903206	Negative regulation of hydrogen peroxide-induced cell death
HGF	9606.ENSP00000222390	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
HGF	9606.ENSP00000222390	GO Process	GO:1903508	Positive regulation of nucleic acid-templated transcription
HGF	9606.ENSP00000222390	GO Process	GO:1904018	Positive regulation of vasculature development
HGF	9606.ENSP00000222390	GO Process	GO:1905330	Regulation of morphogenesis of an epithelium
HGF	9606.ENSP00000222390	GO Process	GO:2000026	Regulation of multicellular organismal development
HGF	9606.ENSP00000222390	GO Process	GO:2000027	Regulation of animal organ morphogenesis
HGF	9606.ENSP00000222390	GO Process	GO:2000116	Regulation of cysteine-type endopeptidase activity
HGF	9606.ENSP00000222390	GO Process	GO:2000117	Negative regulation of cysteine-type endopeptidase activity
HGF	9606.ENSP00000222390	GO Process	GO:2000145	Regulation of cell motility
HGF	9606.ENSP00000222390	GO Process	GO:2000147	Positive regulation of cell motility
HGF	9606.ENSP00000222390	GO Process	GO:2000278	Regulation of DNA biosynthetic process
HGF	9606.ENSP00000222390	GO Process	GO:2000573	Positive regulation of DNA biosynthetic process
HGF	9606.ENSP00000222390	GO Process	GO:2001141	Regulation of RNA biosynthetic process
HGF	9606.ENSP00000222390	GO Process	GO:2001233	Regulation of apoptotic signaling pathway
HGF	9606.ENSP00000222390	GO Process	GO:2001234	Negative regulation of apoptotic signaling pathway
HGF	9606.ENSP00000222390	GO Process	GO:2001236	Regulation of extrinsic apoptotic signaling pathway
HGF	9606.ENSP00000222390	GO Process	GO:2001237	Negative regulation of extrinsic apoptotic signaling pathway
HGF	9606.ENSP00000222390	GO Function	GO:0005102	Signaling receptor binding
HGF	9606.ENSP00000222390	GO Function	GO:0005488	Binding
HGF	9606.ENSP00000222390	GO Function	GO:0005515	Protein binding
HGF	9606.ENSP00000222390	GO Function	GO:0008083	Growth factor activity
HGF	9606.ENSP00000222390	GO Function	GO:0030545	Signaling receptor regulator activity
HGF	9606.ENSP00000222390	GO Function	GO:0030546	Signaling receptor activator activity
HGF	9606.ENSP00000222390	GO Function	GO:0042056	Chemoattractant activity
HGF	9606.ENSP00000222390	GO Function	GO:0042802	Identical protein binding
HGF	9606.ENSP00000222390	GO Function	GO:0044877	Protein-containing complex binding
HGF	9606.ENSP00000222390	GO Function	GO:0048018	Receptor ligand activity
HGF	9606.ENSP00000222390	GO Function	GO:0098772	Molecular function regulator activity
HGF	9606.ENSP00000222390	GO Component	GO:0005576	Extracellular region
HGF	9606.ENSP00000222390	GO Component	GO:0005615	Extracellular space
HGF	9606.ENSP00000222390	GO Component	GO:0005622	Intracellular anatomical structure
HGF	9606.ENSP00000222390	GO Component	GO:0005737	Cytoplasm
HGF	9606.ENSP00000222390	GO Component	GO:0012505	Endomembrane system
HGF	9606.ENSP00000222390	GO Component	GO:0016020	Membrane
HGF	9606.ENSP00000222390	GO Component	GO:0030141	Secretory granule
HGF	9606.ENSP00000222390	GO Component	GO:0031091	Platelet alpha granule
HGF	9606.ENSP00000222390	GO Component	GO:0031093	Platelet alpha granule lumen
HGF	9606.ENSP00000222390	GO Component	GO:0031410	Cytoplasmic vesicle
HGF	9606.ENSP00000222390	GO Component	GO:0031974	Membrane-enclosed lumen
HGF	9606.ENSP00000222390	GO Component	GO:0031982	Vesicle
HGF	9606.ENSP00000222390	GO Component	GO:0031983	Vesicle lumen
HGF	9606.ENSP00000222390	GO Component	GO:0034774	Secretory granule lumen
HGF	9606.ENSP00000222390	GO Component	GO:0043226	Organelle
HGF	9606.ENSP00000222390	GO Component	GO:0043227	Membrane-bounded organelle
HGF	9606.ENSP00000222390	GO Component	GO:0043229	Intracellular organelle
HGF	9606.ENSP00000222390	GO Component	GO:0043231	Intracellular membrane-bounded organelle
HGF	9606.ENSP00000222390	GO Component	GO:0043233	Organelle lumen
HGF	9606.ENSP00000222390	GO Component	GO:0060205	Cytoplasmic vesicle lumen
HGF	9606.ENSP00000222390	GO Component	GO:0070013	Intracellular organelle lumen
HGF	9606.ENSP00000222390	GO Component	GO:0097708	Intracellular vesicle
HGF	9606.ENSP00000222390	GO Component	GO:0099503	Secretory vesicle
HGF	9606.ENSP00000222390	GO Component	GO:0110165	Cellular anatomical entity
HGF	9606.ENSP00000222390	STRING clusters	CL:17325	Mixed, incl. Constitutive Signaling by Aberrant PI3K in Cancer, and SH2 domain superfamily
HGF	9606.ENSP00000222390	STRING clusters	CL:17326	Mixed, incl. Constitutive Signaling by Aberrant PI3K in Cancer, and SH2 domain superfamily
HGF	9606.ENSP00000222390	STRING clusters	CL:17327	Mixed, incl. Constitutive Signaling by Aberrant PI3K in Cancer, and Tyrosine-protein kinase, catalytic domain
HGF	9606.ENSP00000222390	STRING clusters	CL:17328	Mixed, incl. Constitutive Signaling by Aberrant PI3K in Cancer, and FCERI mediated Ca+2 mobilization
HGF	9606.ENSP00000222390	STRING clusters	CL:17329	Constitutive Signaling by Aberrant PI3K in Cancer, and VEGF ligand-receptor interactions
HGF	9606.ENSP00000222390	STRING clusters	CL:17330	Constitutive Signaling by Aberrant PI3K in Cancer, and VEGF ligand-receptor interactions
HGF	9606.ENSP00000222390	STRING clusters	CL:17331	Mixed, incl. FGFR2 ligand binding and activation, and PDGF/VEGF domain
HGF	9606.ENSP00000222390	STRING clusters	CL:17332	Activated point mutants of FGFR2, and Fibroblast growth factor receptor activity
HGF	9606.ENSP00000222390	STRING clusters	CL:17334	FGFR4 ligand binding and activation, and LADD syndrome
HGF	9606.ENSP00000222390	KEGG	hsa01521	EGFR tyrosine kinase inhibitor resistance
HGF	9606.ENSP00000222390	KEGG	hsa04010	MAPK signaling pathway
HGF	9606.ENSP00000222390	KEGG	hsa04014	Ras signaling pathway
HGF	9606.ENSP00000222390	KEGG	hsa04015	Rap1 signaling pathway
HGF	9606.ENSP00000222390	KEGG	hsa04151	PI3K-Akt signaling pathway
HGF	9606.ENSP00000222390	KEGG	hsa04510	Focal adhesion
HGF	9606.ENSP00000222390	KEGG	hsa05144	Malaria
HGF	9606.ENSP00000222390	KEGG	hsa05200	Pathways in cancer
HGF	9606.ENSP00000222390	KEGG	hsa05205	Proteoglycans in cancer
HGF	9606.ENSP00000222390	KEGG	hsa05211	Renal cell carcinoma
HGF	9606.ENSP00000222390	KEGG	hsa05218	Melanoma
HGF	9606.ENSP00000222390	KEGG	hsa05223	Non-small cell lung cancer
HGF	9606.ENSP00000222390	KEGG	hsa05225	Hepatocellular carcinoma
HGF	9606.ENSP00000222390	KEGG	hsa05226	Gastric cancer
HGF	9606.ENSP00000222390	Reactome	HSA-109582	Hemostasis
HGF	9606.ENSP00000222390	Reactome	HSA-114608	Platelet degranulation
HGF	9606.ENSP00000222390	Reactome	HSA-1257604	PIP3 activates AKT signaling
HGF	9606.ENSP00000222390	Reactome	HSA-1266695	Interleukin-7 signaling
HGF	9606.ENSP00000222390	Reactome	HSA-1280215	Cytokine Signaling in Immune system
HGF	9606.ENSP00000222390	Reactome	HSA-162582	Signal Transduction
HGF	9606.ENSP00000222390	Reactome	HSA-1643685	Disease
HGF	9606.ENSP00000222390	Reactome	HSA-168256	Immune System
HGF	9606.ENSP00000222390	Reactome	HSA-199418	Negative regulation of the PI3K/AKT network
HGF	9606.ENSP00000222390	Reactome	HSA-2219528	PI3K/AKT Signaling in Cancer
HGF	9606.ENSP00000222390	Reactome	HSA-2219530	Constitutive Signaling by Aberrant PI3K in Cancer
HGF	9606.ENSP00000222390	Reactome	HSA-449147	Signaling by Interleukins
HGF	9606.ENSP00000222390	Reactome	HSA-5663202	Diseases of signal transduction by growth factor receptors and second messengers
HGF	9606.ENSP00000222390	Reactome	HSA-5673001	RAF/MAP kinase cascade
HGF	9606.ENSP00000222390	Reactome	HSA-5683057	MAPK family signaling cascades
HGF	9606.ENSP00000222390	Reactome	HSA-5684996	MAPK1/MAPK3 signaling
HGF	9606.ENSP00000222390	Reactome	HSA-6785807	Interleukin-4 and Interleukin-13 signaling
HGF	9606.ENSP00000222390	Reactome	HSA-6806834	Signaling by MET
HGF	9606.ENSP00000222390	Reactome	HSA-6806942	MET Receptor Activation
HGF	9606.ENSP00000222390	Reactome	HSA-6807004	Negative regulation of MET activity
HGF	9606.ENSP00000222390	Reactome	HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling
HGF	9606.ENSP00000222390	Reactome	HSA-76002	Platelet activation, signaling and aggregation
HGF	9606.ENSP00000222390	Reactome	HSA-76005	Response to elevated platelet cytosolic Ca2+
HGF	9606.ENSP00000222390	Reactome	HSA-8851805	MET activates RAS signaling
HGF	9606.ENSP00000222390	Reactome	HSA-8851907	MET activates PI3K/AKT signaling
HGF	9606.ENSP00000222390	Reactome	HSA-8865999	MET activates PTPN11
HGF	9606.ENSP00000222390	Reactome	HSA-8874081	MET activates PTK2 signaling
HGF	9606.ENSP00000222390	Reactome	HSA-8875513	MET interacts with TNS proteins
HGF	9606.ENSP00000222390	Reactome	HSA-8875555	MET activates RAP1 and RAC1
HGF	9606.ENSP00000222390	Reactome	HSA-8875656	MET receptor recycling
HGF	9606.ENSP00000222390	Reactome	HSA-8875791	MET activates STAT3
HGF	9606.ENSP00000222390	Reactome	HSA-8875878	MET promotes cell motility
HGF	9606.ENSP00000222390	Reactome	HSA-9006925	Intracellular signaling by second messengers
HGF	9606.ENSP00000222390	Reactome	HSA-9006934	Signaling by Receptor Tyrosine Kinases
HGF	9606.ENSP00000222390	Reactome	HSA-9734091	Drug-mediated inhibition of MET activation
HGF	9606.ENSP00000222390	WikiPathways	WP2263	Androgen receptor network in prostate cancer
HGF	9606.ENSP00000222390	WikiPathways	WP2848	Pluripotent stem cell differentiation pathway
HGF	9606.ENSP00000222390	WikiPathways	WP2870	Extracellular vesicle-mediated signaling in recipient cells
HGF	9606.ENSP00000222390	WikiPathways	WP2882	Nuclear receptors meta-pathway
HGF	9606.ENSP00000222390	WikiPathways	WP2884	NRF2 pathway
HGF	9606.ENSP00000222390	WikiPathways	WP306	Focal adhesion
HGF	9606.ENSP00000222390	WikiPathways	WP313	Hepatocyte growth factor receptor signaling
HGF	9606.ENSP00000222390	WikiPathways	WP3624	Lung fibrosis
HGF	9606.ENSP00000222390	WikiPathways	WP3932	Focal adhesion: PI3K-Akt-mTOR-signaling pathway
HGF	9606.ENSP00000222390	WikiPathways	WP4172	PI3K-Akt signaling pathway
HGF	9606.ENSP00000222390	WikiPathways	WP4205	MET in type 1 papillary renal cell carcinoma
HGF	9606.ENSP00000222390	WikiPathways	WP4806	EGFR tyrosine kinase inhibitor resistance
HGF	9606.ENSP00000222390	WikiPathways	WP5055	Burn wound healing
HGF	9606.ENSP00000222390	WikiPathways	WP5087	Malignant pleural mesothelioma
HGF	9606.ENSP00000222390	WikiPathways	WP5144	NRP1-triggered signaling pathways in pancreatic cancer 
HGF	9606.ENSP00000222390	DISEASES	DOID:0050155	Sensory system disease
HGF	9606.ENSP00000222390	DISEASES	DOID:0050563	Nonsyndromic deafness
HGF	9606.ENSP00000222390	DISEASES	DOID:10124	Corneal disease
HGF	9606.ENSP00000222390	DISEASES	DOID:10126	Keratoconus
HGF	9606.ENSP00000222390	DISEASES	DOID:2742	Auditory system disease
HGF	9606.ENSP00000222390	DISEASES	DOID:4	Disease
HGF	9606.ENSP00000222390	DISEASES	DOID:5614	Eye disease
HGF	9606.ENSP00000222390	DISEASES	DOID:7	Disease of anatomical entity
HGF	9606.ENSP00000222390	DISEASES	DOID:863	Nervous system disease
HGF	9606.ENSP00000222390	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
